0,1624467770270898103,2.37550449489,1.93713066336,0.0634974974207,-3.02195846932e-05,-1.28636451908,7.37112014608e-06,2.29020353241e-07,1.63001389349e-07,-0.599744890102,0.800191268883
4,1624467770272866964,6.28405517887e-05,0.000289491486775,-0.599744860727,0.800191236066,0.00116788634821,-0.000271952256822,0.00653653951342,-0.00771044590321,-0.0059751705296,9.80013619377
0,1624467770281162977,2.375503913,1.9371326565,0.0634974974024,-3.02201170058e-05,-1.28636450615,7.37137509098e-06,2.28978500307e-07,1.62935789255e-07,-0.599744884927,0.800191272761
4,1624467770293144941,6.29235452588e-05,0.000289679141109,-0.599744855516,0.800191239897,0.00106948163239,0.00237089035136,0.0104599629865,-0.00892281724125,-0.00857019041772,9.80288523652
0,1624467770301135063,2.3755033311,1.93713464968,0.0634974973841,-3.02206492151e-05,-1.28636449321,7.37163013173e-06,2.28936644535e-07,1.62870178242e-07,-0.599744879752,0.80019127664
4,1624467770312778949,6.29705385063e-05,0.000289651725878,-0.599744850344,0.80019124378,-0.000739468197066,-0.0125295452436,-0.000567190919516,0.00148340441248,0.00549809866008,9.8032820626
0,1624467770320209026,2.3755027492,1.93713664289,0.0634974973659,-3.02211813632e-05,-1.28636448028,7.37188528697e-06,2.28894786091e-07,1.6280455693e-07,-0.599744874577,0.800191280519
4,1624467770332957029,6.30807054659e-05,0.000289739850165,-0.599744845149,0.800191247633,-0.00304610420887,-0.00496604214885,0.0113091934826,-0.0126521212782,-0.00120070290138,9.79573243382
0,1624467770339107036,2.37550216728,1.93713863614,0.0634974973476,-3.02217134541e-05,-1.28636446734,7.37214041054e-06,2.28852924921e-07,1.62738924872e-07,-0.599744869402,0.800191284398
4,1624467770353080034,6.30486716841e-05,0.000289715362992,-0.599744839979,0.800191251519,0.00296913891166,-0.00289330378679,0.0104108931935,-0.0112611786209,-9.2726074643e-05,9.7974031035
0,1624467770361143112,2.37550158535,1.93714062942,0.0634974973293,-3.02222452762e-05,-1.2863644544,7.37239578439e-06,2.28811060985e-07,1.62673282232e-07,-0.599744864226,0.800191288277
4,1624467770373100042,6.31743789518e-05,0.000289892421145,-0.599744834768,0.800191255351,0.00103579497596,-0.000729680283131,-0.000975775951881,-0.00412958949969,0.00021819975942,9.79615666287
0,1624467770382983922,2.37550100341,1.93714262274,0.063497497311,-3.02227772375e-05,-1.28636444147,7.37265090894e-06,2.28769194237e-07,1.62607629066e-07,-0.59974485905,0.800191292156
3,1624467770383567094,5.214,-2.0,-1.0,0.145101,0,-0.162,0.184
3,1624467770383582115,4.966,2.0,-3.0,0.14511,0,-0.162,0.184
3,1624467770383588075,0.688,3.0,2.0,0.145101,0,0.162,0.184
4,1624467770393079996,6.31571302388e-05,0.000289891501888,-0.599744829593,0.800191259232,-0.00194776992795,-0.0036597595425,0.0132679214041,-0.00703678059265,-0.00442432797405,9.81104123507
0,1624467770401643991,2.37550042146,1.93714461609,0.0634974972928,-3.02233089586e-05,-1.28636442853,7.37290613684e-06,2.28727324812e-07,1.62541965255e-07,-0.599744853874,0.800191296036
4,1624467770411106109,6.31773257478e-05,0.000289909952191,-0.599744824413,0.800191263106,0.00819752547231,0.00602343737899,0.00517059989308,-0.00123345164503,-0.00297811913546,9.80360639099
