0,1625687779674947023,3.43075527308,-9.18805491145,0.0634977962337,-2.15641989551e-05,2.13293833502,-1.53566121048e-07,-9.9962507313e-07,2.44962834678e-07,0.875499801643,0.483218477836
2,1625687779680270910,3.27977564485,-9.37051912287,-0.0204934431342,0.00485150335115,2.12468863671,-0.668528572358,0.0,0.0,0.873499155933,0.486825661387
2,1625687779694276094,3.28106273429,-9.37095652126,-0.0185898393706,0.00359025691525,2.12567737329,-0.658255631326,0.0,0.0,0.873739720351,0.48639377163
0,1625687779695225954,3.43075486207,-9.18805426017,0.0634977962335,-2.15657039307e-05,2.13293833408,-1.53565168279e-07,-9.99628427769e-07,2.44964792624e-07,0.875499801416,0.483218478246
2,1625687779712227106,3.28106201699,-9.3709402488,-0.0185614034596,0.00338264763922,2.13175407608,-0.663906542742,0.0,0.0,0.875213520277,0.483736802325
0,1625687779715207099,3.43075445102,-9.18805360885,0.0634977962333,-2.15672088745e-05,2.13293833314,-1.53563759304e-07,-9.99631782754e-07,2.4496675063e-07,0.87549980119,0.483218478657
2,1625687779727242946,3.2806148407,-9.3685174513,-0.0164679855831,0.00428007419413,2.13191267766,-0.663895344583,0.0,0.0,0.875251878236,0.483667395681
0,1625687779735132932,3.43075403995,-9.18805295748,0.0634977962331,-2.15687140405e-05,2.13293833221,-1.53562948635e-07,-9.99635138129e-07,2.44968708612e-07,0.875499800963,0.483218479067
2,1625687779745182991,3.28237062414,-9.37070181271,-0.0150156441062,0.0021337306741,2.13063894746,-0.663639830611,0.0,0.0,0.874943669871,0.484224714933
0,1625687779753165960,3.43075362884,-9.18805230607,0.0634977962329,-2.15702192112e-05,2.13293833127,-1.53561682474e-07,-9.99638493628e-07,2.44970666629e-07,0.875499800737,0.483218479478
2,1625687779763240098,3.28296086561,-9.36878136443,-0.0152128527616,0.00242724670609,2.12194526509,-0.663639915446,0.0,0.0,0.872830562537,0.488023369421
0,1625687779774288892,3.43075321771,-9.18805165461,0.0634977962327,-2.15717245278e-05,2.13293833033,-1.53560164776e-07,-9.9964184951e-07,2.44972624862e-07,0.87549980051,0.483218479888
2,1625687779777302980,3.28295954883,-9.36876612522,-0.015216045911,0.0023022007218,2.13117400733,-0.651886598952,0.0,0.0,0.875073183165,0.483990623984
2,1625687779794755935,3.28294918022,-9.36873334495,-0.0152077056816,0.0021678022422,2.12467654825,-0.660359102584,0.0,0.0,0.87349621343,0.486830941009
0,1625687779794461965,3.43075280655,-9.1880510031,0.0634977962325,-2.15732298918e-05,2.13293832939,-1.53559540845e-07,-9.99645205651e-07,2.44974583066e-07,0.875499800284,0.483218480299
2,1625687779811120986,3.28294452637,-9.36870908139,-0.0151976159984,0.00203802713826,2.11927604708,-0.651145669799,0.0,0.0,0.872178465013,0.489187821975
0,1625687779815161943,3.43075239536,-9.18805035155,0.0634977962323,-2.1574735499e-05,2.13293832846,-1.53558077275e-07,-9.99648562103e-07,2.44976541348e-07,0.875499800057,0.483218480709
0,1625687779835287094,3.43075198414,-9.18804969995,0.063497796232,-2.15762411337e-05,2.13293832752,-1.53556996916e-07,-9.99651918859e-07,2.44978499739e-07,0.875499799831,0.48321848112
2,1625687779856687068,3.28375904941,-9.36909814358,-0.0157177922942,0.00123243112363,2.13120287886,-0.661032245936,0.0,0.0,0.875080169849,0.483977991583
2,1625687779856767892,3.28542283994,-9.3700958967,-0.0167359035477,-0.000334485797104,2.13112864248,-0.654868359268,0.0,0.0,0.875062204859,0.484010472641
0,1625687779876710891,3.43075157289,-9.1880490483,0.0634977962318,-2.15777468177e-05,2.13293832658,-1.53555687307e-07,-9.99655276079e-07,2.44980458357e-07,0.875499799604,0.48321848153
0,1625687779876882076,3.43075116162,-9.18804839661,0.0634977962316,-2.15792526755e-05,2.13293832564,-1.53554686009e-07,-9.99658633272e-07,2.44982416706e-07,0.875499799377,0.483218481941
2,1625687779906692981,3.28544995647,-9.36838907875,-0.0174341520059,0.000284624619366,2.12647907697,-0.654868387956,0.0,0.0,0.873934621986,0.486043492389
2,1625687779906773090,3.2854470627,-9.36836596857,-0.017424313199,0.000279357145479,2.13159836942,-0.65705241602,0.0,0.0,0.875175857102,0.483804939149
2,1625687779906801939,3.28544997774,-9.36835071177,-0.0174067556706,0.000265677949319,2.12537984177,-0.65317793956,0.0,0.0,0.873667351943,0.486523748802
